,match_stats_key,match_id,possession_x,possession_y,fouls_x,fouls_y,corners_x,corners_y,crosses_x,crosses_y,touches_x,touches_y,tackles_x,tackles_y,interceptions_x,interceptions_y,aerials_won_x,aerials_won_y,clearances_x,clearances_y,offsides_x,offsides_y,goal_kicks_x,goal_kicks_y,throw_ins_x,throw_ins_y,long_balls_x,long_balls_y
6817,6817,b9a5d357,0.65,0.35,13.0,25.0,6.0,6.0,23.0,9.0,716.0,442.0,13.0,13.0,1.0,6.0,16.0,17.0,19.0,32.0,4.0,4.0,8.0,7.0,21.0,11.0,53.0,62.0
6818,6818,49d3b582,0.43,0.57,9.0,14.0,3.0,4.0,9.0,15.0,502.0,608.0,15.0,7.0,8.0,2.0,11.0,12.0,29.0,13.0,4.0,1.0,16.0,7.0,12.0,24.0,70.0,36.0
6819,6819,c9880239,0.56,0.44,6.0,13.0,4.0,3.0,14.0,16.0,590.0,456.0,9.0,16.0,2.0,3.0,21.0,16.0,35.0,12.0,8.0,5.0,10.0,9.0,24.0,19.0,74.0,77.0
6820,6820,55e47b9d,0.55,0.45,20.0,14.0,4.0,1.0,19.0,3.0,584.0,487.0,9.0,9.0,2.0,3.0,32.0,41.0,32.0,25.0,2.0,3.0,9.0,7.0,35.0,26.0,95.0,106.0
6821,6821,a63e9783,0.51,0.49,13.0,15.0,6.0,6.0,13.0,21.0,570.0,555.0,13.0,17.0,7.0,9.0,6.0,17.0,20.0,22.0,2.0,0.0,5.0,9.0,16.0,14.0,50.0,71.0
6822,6822,8598db55,0.7,0.3,19.0,24.0,2.0,1.0,12.0,12.0,748.0,370.0,21.0,25.0,3.0,8.0,23.0,13.0,21.0,16.0,4.0,0.0,3.0,8.0,25.0,19.0,51.0,72.0
6823,6823,98b24ea3,0.55,0.45,9.0,16.0,4.0,4.0,15.0,9.0,535.0,439.0,18.0,18.0,1.0,13.0,17.0,19.0,23.0,14.0,5.0,0.0,6.0,10.0,26.0,25.0,63.0,73.0
6824,6824,c6a6db36,0.56,0.44,19.0,18.0,5.0,3.0,10.0,8.0,684.0,540.0,19.0,14.0,8.0,11.0,16.0,13.0,14.0,14.0,1.0,4.0,2.0,9.0,20.0,22.0,60.0,75.0
6825,6825,9ff705c3,0.33,0.67,20.0,15.0,1.0,11.0,8.0,16.0,465.0,835.0,22.0,10.0,4.0,9.0,7.0,13.0,27.0,9.0,2.0,3.0,7.0,6.0,12.0,21.0,51.0,64.0
6826,6826,0e2e2ec9,0.47,0.53,16.0,13.0,1.0,5.0,10.0,16.0,497.0,527.0,26.0,20.0,1.0,8.0,47.0,28.0,26.0,19.0,2.0,3.0,7.0,9.0,30.0,31.0,96.0,96.0
6827,6827,fecf3cbd,0.47,0.53,14.0,21.0,4.0,4.0,10.0,21.0,522.0,564.0,9.0,15.0,3.0,6.0,18.0,17.0,31.0,21.0,2.0,3.0,13.0,7.0,22.0,24.0,70.0,68.0
6828,6828,970ca4d6,0.4,0.6,12.0,13.0,2.0,11.0,7.0,25.0,508.0,678.0,15.0,15.0,6.0,3.0,13.0,21.0,39.0,16.0,1.0,2.0,9.0,2.0,15.0,29.0,59.0,47.0
6829,6829,eca849a3,0.45,0.55,10.0,10.0,8.0,3.0,9.0,14.0,582.0,681.0,15.0,13.0,5.0,9.0,18.0,12.0,18.0,12.0,1.0,8.0,8.0,8.0,18.0,24.0,51.0,60.0
6830,6830,3e106d0a,0.42,0.58,16.0,17.0,3.0,7.0,8.0,14.0,432.0,567.0,14.0,14.0,1.0,7.0,26.0,18.0,26.0,28.0,2.0,7.0,11.0,9.0,19.0,25.0,81.0,88.0
6831,6831,beb62b3e,0.5,0.5,17.0,13.0,5.0,4.0,16.0,12.0,502.0,507.0,10.0,11.0,14.0,6.0,35.0,44.0,24.0,33.0,5.0,4.0,10.0,9.0,30.0,25.0,85.0,111.0
6832,6832,5ad39ebe,0.55,0.45,16.0,18.0,1.0,1.0,12.0,15.0,670.0,544.0,14.0,17.0,7.0,7.0,17.0,23.0,26.0,16.0,2.0,0.0,4.0,10.0,20.0,17.0,46.0,59.0
6833,6833,d3862248,0.25,0.75,9.0,15.0,6.0,5.0,13.0,13.0,360.0,867.0,20.0,11.0,5.0,3.0,17.0,19.0,25.0,34.0,0.0,2.0,8.0,5.0,12.0,19.0,60.0,66.0
6834,6834,45e6c785,0.53,0.47,26.0,18.0,4.0,1.0,19.0,2.0,530.0,501.0,15.0,22.0,3.0,12.0,10.0,21.0,13.0,31.0,2.0,2.0,5.0,8.0,32.0,24.0,68.0,62.0
6835,6835,67e47686,0.56,0.44,8.0,11.0,8.0,4.0,11.0,20.0,822.0,655.0,10.0,10.0,8.0,8.0,7.0,6.0,14.0,7.0,2.0,4.0,5.0,7.0,14.0,9.0,32.0,57.0
6836,6836,543c20ca,0.65,0.35,17.0,19.0,9.0,3.0,19.0,9.0,665.0,428.0,18.0,15.0,2.0,1.0,25.0,16.0,13.0,35.0,1.0,4.0,2.0,11.0,19.0,13.0,43.0,64.0
6837,6837,3134d731,0.31,0.69,21.0,20.0,1.0,4.0,10.0,8.0,422.0,793.0,28.0,17.0,6.0,2.0,17.0,25.0,15.0,17.0,3.0,1.0,7.0,6.0,26.0,24.0,81.0,71.0
6838,6838,0a2446dc,0.59,0.41,11.0,15.0,2.0,0.0,14.0,13.0,702.0,532.0,18.0,19.0,3.0,6.0,11.0,25.0,18.0,22.0,4.0,2.0,10.0,5.0,24.0,21.0,73.0,60.0
6839,6839,82839575,0.37,0.63,15.0,11.0,5.0,7.0,11.0,14.0,507.0,787.0,17.0,21.0,8.0,8.0,16.0,18.0,19.0,10.0,1.0,2.0,13.0,8.0,13.0,23.0,76.0,61.0
6840,6840,85fa82a1,0.62,0.38,11.0,15.0,3.0,2.0,33.0,7.0,693.0,497.0,25.0,19.0,6.0,5.0,26.0,18.0,20.0,47.0,0.0,1.0,4.0,14.0,34.0,27.0,91.0,91.0
6841,6841,9d7e2859,0.62,0.38,12.0,7.0,4.0,7.0,14.0,12.0,729.0,496.0,14.0,19.0,5.0,5.0,13.0,13.0,22.0,20.0,2.0,1.0,9.0,11.0,19.0,22.0,49.0,68.0
6842,6842,3dcf270b,0.64,0.36,15.0,19.0,2.0,4.0,19.0,3.0,717.0,437.0,21.0,17.0,2.0,5.0,17.0,7.0,16.0,20.0,1.0,1.0,3.0,15.0,16.0,22.0,68.0,54.0
6843,6843,f85d48a3,0.72,0.28,15.0,17.0,6.0,2.0,24.0,5.0,684.0,348.0,11.0,15.0,4.0,7.0,21.0,14.0,21.0,32.0,7.0,2.0,5.0,16.0,20.0,13.0,63.0,73.0
6844,6844,9b6cefe1,0.43,0.57,22.0,11.0,3.0,7.0,13.0,3.0,553.0,701.0,12.0,15.0,9.0,7.0,7.0,6.0,12.0,11.0,1.0,2.0,8.0,8.0,15.0,17.0,31.0,57.0
6845,6845,e50b93e5,0.53,0.47,12.0,22.0,3.0,4.0,13.0,12.0,505.0,440.0,18.0,23.0,2.0,5.0,20.0,25.0,30.0,15.0,3.0,1.0,8.0,10.0,23.0,24.0,82.0,72.0
6846,6846,a86b36da,0.54,0.46,14.0,10.0,9.0,1.0,19.0,12.0,755.0,674.0,20.0,23.0,6.0,6.0,15.0,11.0,19.0,34.0,4.0,0.0,6.0,8.0,17.0,17.0,43.0,72.0
6847,6847,eaf3fb90,0.51,0.49,11.0,28.0,0.0,5.0,3.0,16.0,669.0,615.0,21.0,23.0,15.0,4.0,8.0,19.0,25.0,20.0,3.0,2.0,8.0,3.0,20.0,14.0,70.0,41.0
6848,6848,913d2329,0.53,0.47,21.0,16.0,5.0,4.0,6.0,10.0,564.0,503.0,18.0,24.0,6.0,2.0,33.0,19.0,53.0,33.0,5.0,2.0,4.0,9.0,29.0,27.0,73.0,93.0
6849,6849,456c15cf,0.47,0.53,12.0,15.0,4.0,7.0,5.0,13.0,554.0,607.0,16.0,20.0,2.0,4.0,15.0,11.0,19.0,18.0,5.0,0.0,11.0,8.0,19.0,26.0,58.0,64.0
6850,6850,ed786021,0.4,0.6,24.0,13.0,6.0,5.0,11.0,10.0,467.0,648.0,15.0,15.0,3.0,5.0,20.0,18.0,14.0,22.0,2.0,3.0,7.0,9.0,26.0,25.0,70.0,63.0
6851,6851,02286a68,0.39,0.61,19.0,19.0,0.0,6.0,15.0,15.0,453.0,584.0,9.0,13.0,5.0,0.0,19.0,27.0,50.0,14.0,2.0,3.0,9.0,7.0,20.0,29.0,67.0,83.0
6852,6852,9364ca86,0.45,0.55,19.0,12.0,4.0,6.0,11.0,16.0,580.0,685.0,11.0,21.0,10.0,16.0,7.0,8.0,25.0,12.0,3.0,1.0,11.0,10.0,15.0,25.0,49.0,57.0
6853,6853,7da57e66,0.42,0.58,18.0,19.0,2.0,5.0,6.0,11.0,478.0,588.0,19.0,17.0,4.0,5.0,22.0,21.0,24.0,19.0,0.0,1.0,4.0,9.0,19.0,26.0,54.0,65.0
6854,6854,3c20c9a2,0.54,0.46,11.0,19.0,6.0,5.0,6.0,11.0,758.0,665.0,11.0,14.0,0.0,4.0,5.0,10.0,9.0,22.0,0.0,1.0,12.0,4.0,20.0,11.0,41.0,59.0
6855,6855,9d291faa,0.51,0.49,19.0,12.0,4.0,1.0,20.0,8.0,513.0,513.0,20.0,15.0,4.0,3.0,16.0,21.0,28.0,31.0,2.0,0.0,4.0,9.0,25.0,18.0,59.0,60.0
6856,6856,2a78c932,0.5,0.5,17.0,20.0,8.0,4.0,11.0,6.0,605.0,586.0,13.0,9.0,2.0,10.0,13.0,13.0,29.0,9.0,1.0,0.0,9.0,11.0,7.0,23.0,47.0,72.0
6857,6857,edd4d083,0.74,0.26,7.0,5.0,4.0,11.0,20.0,11.0,795.0,345.0,8.0,19.0,9.0,3.0,18.0,14.0,21.0,22.0,6.0,1.0,10.0,18.0,24.0,13.0,55.0,85.0
6858,6858,ffc25afd,0.27,0.73,23.0,11.0,7.0,2.0,15.0,4.0,341.0,760.0,25.0,10.0,8.0,3.0,9.0,14.0,16.0,15.0,1.0,3.0,8.0,7.0,17.0,13.0,65.0,44.0
6859,6859,647c55ca,0.53,0.47,14.0,13.0,6.0,7.0,15.0,17.0,530.0,510.0,18.0,18.0,5.0,3.0,32.0,49.0,38.0,40.0,1.0,2.0,8.0,5.0,26.0,33.0,99.0,85.0
6860,6860,0793d671,0.52,0.48,14.0,11.0,9.0,3.0,11.0,9.0,538.0,503.0,19.0,25.0,9.0,0.0,22.0,9.0,24.0,20.0,2.0,2.0,7.0,11.0,29.0,20.0,63.0,60.0
6861,6861,4aa7eefd,0.62,0.38,13.0,11.0,3.0,7.0,8.0,13.0,719.0,497.0,10.0,14.0,3.0,4.0,5.0,10.0,14.0,14.0,0.0,2.0,10.0,11.0,14.0,11.0,51.0,59.0
6862,6862,d32a8736,0.47,0.53,13.0,11.0,2.0,5.0,20.0,5.0,560.0,604.0,19.0,18.0,14.0,6.0,12.0,13.0,17.0,19.0,4.0,5.0,2.0,14.0,19.0,14.0,50.0,61.0
6863,6863,315c4b8e,0.64,0.36,17.0,27.0,3.0,1.0,21.0,7.0,731.0,457.0,18.0,27.0,2.0,7.0,24.0,14.0,26.0,28.0,1.0,2.0,4.0,9.0,23.0,18.0,54.0,71.0
6864,6864,4794b1a6,0.54,0.46,14.0,21.0,6.0,2.0,5.0,10.0,636.0,548.0,11.0,25.0,5.0,3.0,24.0,25.0,14.0,15.0,2.0,8.0,6.0,10.0,18.0,24.0,88.0,67.0
6865,6865,7403c103,0.48,0.52,17.0,8.0,0.0,7.0,9.0,7.0,614.0,664.0,22.0,14.0,8.0,2.0,8.0,6.0,15.0,11.0,1.0,4.0,8.0,2.0,30.0,17.0,68.0,42.0
6866,6866,9b07dcbc,0.52,0.48,12.0,17.0,7.0,7.0,7.0,8.0,745.0,705.0,18.0,25.0,4.0,11.0,9.0,6.0,14.0,15.0,0.0,0.0,9.0,6.0,16.0,9.0,19.0,35.0
6867,6867,a536a648,0.7,0.3,13.0,15.0,13.0,3.0,32.0,11.0,840.0,443.0,16.0,16.0,4.0,13.0,14.0,22.0,13.0,36.0,2.0,0.0,3.0,11.0,37.0,16.0,74.0,60.0
6868,6868,38da970e,0.39,0.61,21.0,11.0,2.0,5.0,12.0,18.0,487.0,668.0,18.0,16.0,8.0,3.0,33.0,23.0,30.0,22.0,1.0,4.0,5.0,5.0,14.0,38.0,75.0,95.0
6869,6869,52870eeb,0.41,0.59,21.0,14.0,8.0,5.0,10.0,19.0,534.0,717.0,21.0,13.0,5.0,9.0,14.0,9.0,23.0,9.0,4.0,1.0,7.0,6.0,15.0,18.0,57.0,54.0
6870,6870,606d1bce,0.44,0.56,15.0,10.0,2.0,4.0,7.0,16.0,499.0,602.0,11.0,13.0,3.0,6.0,16.0,24.0,29.0,23.0,4.0,3.0,10.0,7.0,34.0,23.0,67.0,64.0
6871,6871,f1089c9f,0.25,0.75,16.0,8.0,0.0,5.0,15.0,15.0,357.0,879.0,12.0,14.0,5.0,5.0,13.0,19.0,25.0,24.0,1.0,3.0,7.0,6.0,25.0,20.0,59.0,51.0
6872,6872,0b5c2b39,0.67,0.33,19.0,24.0,6.0,1.0,29.0,4.0,537.0,360.0,14.0,12.0,1.0,4.0,39.0,33.0,25.0,78.0,3.0,0.0,3.0,9.0,39.0,23.0,76.0,79.0
6873,6873,ded16731,0.51,0.49,12.0,11.0,4.0,5.0,9.0,5.0,571.0,543.0,17.0,17.0,0.0,7.0,12.0,18.0,8.0,7.0,2.0,7.0,2.0,9.0,25.0,31.0,64.0,65.0
6874,6874,a3eca3e6,0.58,0.42,13.0,22.0,3.0,2.0,13.0,12.0,678.0,511.0,15.0,21.0,6.0,13.0,9.0,9.0,19.0,19.0,5.0,0.0,4.0,6.0,19.0,27.0,66.0,60.0
6875,6875,d9287a79,0.73,0.27,12.0,14.0,7.0,2.0,24.0,7.0,826.0,408.0,13.0,24.0,2.0,5.0,33.0,27.0,13.0,44.0,2.0,1.0,2.0,9.0,33.0,27.0,97.0,105.0
6876,6876,93673585,0.6,0.4,15.0,12.0,6.0,3.0,17.0,8.0,804.0,592.0,16.0,18.0,4.0,2.0,5.0,6.0,11.0,20.0,2.0,2.0,7.0,8.0,28.0,14.0,54.0,48.0
6877,6877,9ac1528e,0.46,0.54,18.0,19.0,6.0,1.0,20.0,13.0,510.0,570.0,6.0,15.0,2.0,2.0,12.0,19.0,16.0,15.0,0.0,1.0,5.0,5.0,33.0,15.0,62.0,70.0
6878,6878,649ad5eb,0.45,0.55,16.0,12.0,3.0,2.0,16.0,6.0,581.0,726.0,15.0,20.0,4.0,6.0,25.0,18.0,11.0,18.0,0.0,2.0,5.0,14.0,25.0,16.0,94.0,72.0
6879,6879,87d962cb,0.21,0.79,19.0,6.0,2.0,14.0,5.0,8.0,373.0,989.0,24.0,19.0,10.0,4.0,11.0,9.0,31.0,8.0,1.0,3.0,13.0,0.0,15.0,24.0,53.0,23.0
6880,6880,61ffbad2,0.6,0.4,14.0,15.0,1.0,1.0,14.0,2.0,786.0,569.0,21.0,10.0,6.0,1.0,5.0,8.0,5.0,19.0,0.0,4.0,2.0,9.0,19.0,18.0,68.0,42.0
6881,6881,9532015b,0.46,0.54,21.0,19.0,2.0,3.0,6.0,8.0,556.0,630.0,21.0,13.0,11.0,6.0,9.0,11.0,11.0,10.0,2.0,2.0,4.0,7.0,19.0,23.0,49.0,65.0
6882,6882,1da39788,0.31,0.69,10.0,15.0,2.0,8.0,5.0,22.0,332.0,623.0,10.0,7.0,5.0,8.0,15.0,25.0,25.0,17.0,3.0,0.0,17.0,5.0,20.0,20.0,60.0,55.0
6883,6883,627831a7,0.38,0.62,21.0,25.0,0.0,3.0,3.0,27.0,432.0,585.0,14.0,15.0,5.0,2.0,29.0,25.0,47.0,11.0,6.0,2.0,9.0,7.0,13.0,28.0,64.0,76.0
6884,6884,965ae0ee,0.59,0.41,13.0,17.0,6.0,4.0,10.0,31.0,686.0,497.0,10.0,22.0,4.0,4.0,20.0,13.0,29.0,17.0,3.0,0.0,8.0,6.0,17.0,18.0,54.0,63.0
6885,6885,53c05fc6,0.52,0.48,19.0,14.0,3.0,3.0,18.0,6.0,621.0,599.0,11.0,18.0,5.0,8.0,11.0,12.0,6.0,18.0,0.0,3.0,8.0,9.0,21.0,20.0,63.0,43.0
6886,6886,52688e00,0.59,0.41,16.0,31.0,4.0,3.0,22.0,15.0,655.0,498.0,15.0,13.0,3.0,4.0,25.0,15.0,35.0,38.0,6.0,0.0,6.0,9.0,31.0,26.0,64.0,85.0
6887,6887,1c5be3e6,0.59,0.41,8.0,10.0,9.0,5.0,13.0,7.0,745.0,543.0,11.0,13.0,5.0,5.0,8.0,7.0,8.0,12.0,3.0,1.0,6.0,9.0,8.0,15.0,27.0,47.0
6888,6888,3e030894,0.66,0.34,13.0,24.0,3.0,0.0,19.0,10.0,686.0,415.0,8.0,15.0,3.0,3.0,27.0,31.0,11.0,24.0,4.0,2.0,8.0,11.0,28.0,18.0,81.0,63.0
6889,6889,69ba62d3,0.67,0.33,11.0,11.0,2.0,7.0,10.0,18.0,891.0,465.0,12.0,16.0,6.0,7.0,15.0,9.0,19.0,7.0,3.0,1.0,10.0,3.0,10.0,18.0,49.0,66.0
6890,6890,593d9bb2,0.46,0.54,20.0,13.0,3.0,3.0,23.0,7.0,519.0,629.0,16.0,21.0,3.0,1.0,17.0,16.0,15.0,19.0,2.0,3.0,6.0,8.0,35.0,15.0,80.0,88.0
6891,6891,910d9fc9,0.72,0.28,7.0,13.0,15.0,0.0,21.0,4.0,758.0,354.0,9.0,9.0,5.0,6.0,26.0,14.0,9.0,26.0,1.0,1.0,3.0,17.0,15.0,17.0,58.0,61.0
6892,6892,f0416d1e,0.71,0.29,12.0,19.0,12.0,1.0,29.0,6.0,701.0,374.0,16.0,23.0,3.0,14.0,17.0,24.0,16.0,35.0,6.0,1.0,2.0,13.0,22.0,16.0,55.0,66.0
6893,6893,707d9a5a,0.31,0.69,25.0,14.0,2.0,11.0,10.0,25.0,342.0,636.0,10.0,7.0,5.0,2.0,16.0,27.0,25.0,12.0,3.0,1.0,11.0,6.0,12.0,33.0,60.0,69.0
6894,6894,67626947,0.35,0.65,16.0,16.0,1.0,8.0,6.0,24.0,456.0,724.0,12.0,17.0,6.0,5.0,12.0,14.0,38.0,3.0,0.0,1.0,11.0,3.0,11.0,22.0,58.0,46.0
6895,6895,052141c9,0.55,0.45,16.0,16.0,4.0,3.0,29.0,10.0,665.0,583.0,11.0,19.0,8.0,9.0,30.0,23.0,10.0,21.0,2.0,3.0,2.0,14.0,25.0,17.0,75.0,86.0
6896,6896,e89ce534,0.44,0.56,17.0,12.0,5.0,4.0,10.0,9.0,523.0,645.0,18.0,23.0,9.0,11.0,7.0,5.0,12.0,12.0,0.0,1.0,4.0,7.0,22.0,18.0,36.0,51.0
6897,6897,3428445b,0.46,0.54,20.0,16.0,4.0,2.0,13.0,10.0,645.0,731.0,24.0,12.0,13.0,14.0,5.0,6.0,9.0,8.0,2.0,5.0,1.0,9.0,11.0,20.0,36.0,54.0
6898,6898,4383501b,0.58,0.42,16.0,23.0,3.0,2.0,22.0,6.0,672.0,531.0,12.0,12.0,2.0,8.0,23.0,18.0,11.0,20.0,2.0,1.0,4.0,5.0,26.0,20.0,84.0,50.0
6899,6899,43512e62,0.47,0.53,13.0,6.0,8.0,8.0,11.0,9.0,665.0,760.0,18.0,17.0,21.0,13.0,12.0,14.0,16.0,13.0,2.0,2.0,8.0,5.0,19.0,13.0,68.0,47.0
6900,6900,23b72004,0.46,0.54,15.0,23.0,3.0,4.0,14.0,13.0,455.0,446.0,9.0,9.0,8.0,5.0,29.0,25.0,56.0,13.0,2.0,2.0,6.0,9.0,21.0,30.0,99.0,86.0
6901,6901,4758cb68,0.33,0.67,14.0,17.0,1.0,6.0,6.0,13.0,383.0,677.0,23.0,10.0,6.0,4.0,16.0,16.0,11.0,14.0,3.0,5.0,9.0,7.0,26.0,18.0,60.0,57.0
6902,6902,0a7b748e,0.59,0.41,17.0,15.0,5.0,3.0,18.0,9.0,552.0,410.0,11.0,12.0,6.0,7.0,23.0,24.0,8.0,23.0,1.0,0.0,9.0,9.0,32.0,16.0,85.0,66.0
6903,6903,de351e12,0.34,0.66,24.0,19.0,4.0,5.0,13.0,14.0,385.0,645.0,11.0,12.0,11.0,6.0,18.0,11.0,25.0,11.0,2.0,1.0,10.0,3.0,12.0,21.0,51.0,66.0
6904,6904,3663111f,0.41,0.59,17.0,10.0,6.0,3.0,21.0,12.0,506.0,698.0,22.0,21.0,11.0,16.0,14.0,11.0,16.0,22.0,3.0,4.0,2.0,3.0,25.0,18.0,51.0,54.0
6905,6905,a6739bc2,0.36,0.64,19.0,11.0,3.0,11.0,18.0,12.0,420.0,633.0,13.0,14.0,6.0,14.0,10.0,19.0,38.0,14.0,3.0,1.0,9.0,7.0,22.0,20.0,70.0,67.0
6906,6906,ec140ab3,0.47,0.53,16.0,15.0,1.0,9.0,4.0,18.0,532.0,552.0,15.0,15.0,6.0,12.0,23.0,6.0,32.0,6.0,1.0,0.0,2.0,6.0,12.0,15.0,57.0,49.0
6907,6907,a9d485ac,0.34,0.66,13.0,17.0,2.0,7.0,7.0,17.0,473.0,788.0,7.0,19.0,19.0,11.0,12.0,17.0,26.0,17.0,1.0,1.0,13.0,5.0,18.0,15.0,57.0,63.0
6908,6908,48c2c10e,0.34,0.66,14.0,10.0,1.0,10.0,6.0,14.0,415.0,722.0,14.0,10.0,9.0,8.0,10.0,28.0,11.0,18.0,0.0,1.0,8.0,1.0,22.0,30.0,56.0,90.0
6909,6909,8514945b,0.67,0.33,8.0,19.0,12.0,9.0,21.0,6.0,724.0,446.0,17.0,16.0,9.0,12.0,10.0,18.0,8.0,33.0,2.0,1.0,1.0,16.0,22.0,14.0,59.0,58.0
6910,6910,10b5cb6c,0.71,0.29,8.0,14.0,5.0,3.0,15.0,18.0,948.0,446.0,12.0,16.0,11.0,7.0,7.0,11.0,15.0,21.0,1.0,2.0,6.0,9.0,16.0,10.0,50.0,54.0
6911,6911,add782a1,0.52,0.48,16.0,25.0,3.0,2.0,8.0,5.0,496.0,465.0,21.0,19.0,12.0,10.0,26.0,25.0,18.0,43.0,3.0,3.0,5.0,12.0,26.0,32.0,76.0,80.0
6912,6912,80baa2ab,0.66,0.34,14.0,13.0,8.0,0.0,10.0,4.0,743.0,434.0,21.0,9.0,11.0,17.0,27.0,14.0,10.0,14.0,2.0,1.0,7.0,9.0,15.0,19.0,50.0,68.0
6913,6913,26b79011,0.55,0.45,21.0,14.0,4.0,4.0,16.0,14.0,613.0,529.0,10.0,19.0,12.0,13.0,23.0,14.0,23.0,24.0,1.0,4.0,6.0,1.0,30.0,23.0,56.0,53.0
6914,6914,043ceb52,0.64,0.36,14.0,17.0,6.0,2.0,10.0,8.0,687.0,462.0,14.0,22.0,4.0,6.0,37.0,31.0,22.0,40.0,4.0,4.0,9.0,4.0,34.0,21.0,83.0,83.0
6915,6915,d078209c,0.51,0.49,9.0,16.0,4.0,5.0,13.0,10.0,637.0,618.0,15.0,21.0,15.0,14.0,21.0,22.0,15.0,43.0,0.0,1.0,7.0,14.0,33.0,17.0,73.0,67.0
6916,6916,7ba04d2d,0.67,0.33,13.0,15.0,5.0,5.0,16.0,14.0,707.0,379.0,20.0,14.0,7.0,14.0,15.0,14.0,36.0,22.0,2.0,2.0,7.0,6.0,16.0,21.0,63.0,58.0
6917,6917,6b44d551,0.62,0.38,17.0,22.0,4.0,3.0,21.0,7.0,780.0,514.0,20.0,24.0,6.0,10.0,9.0,12.0,9.0,15.0,3.0,0.0,7.0,6.0,19.0,19.0,66.0,63.0
6918,6918,03ba0ca6,0.53,0.47,11.0,12.0,4.0,4.0,14.0,7.0,687.0,607.0,12.0,18.0,13.0,10.0,15.0,10.0,24.0,23.0,3.0,0.0,15.0,10.0,14.0,13.0,72.0,79.0
6919,6919,b0c1990b,0.18,0.82,10.0,8.0,5.0,13.0,6.0,16.0,348.0,1016.0,13.0,11.0,20.0,9.0,14.0,18.0,38.0,12.0,1.0,1.0,13.0,4.0,9.0,25.0,55.0,24.0
6920,6920,9bfc09f8,0.48,0.52,17.0,21.0,4.0,2.0,12.0,13.0,565.0,618.0,26.0,16.0,10.0,14.0,20.0,22.0,9.0,22.0,1.0,1.0,6.0,8.0,20.0,19.0,71.0,65.0
6921,6921,fd627a61,0.5,0.5,17.0,16.0,2.0,5.0,19.0,10.0,558.0,602.0,19.0,17.0,7.0,47.0,36.0,22.0,22.0,36.0,4.0,4.0,7.0,11.0,27.0,17.0,85.0,92.0
6922,6922,0f578146,0.56,0.44,19.0,18.0,4.0,0.0,9.0,5.0,662.0,526.0,17.0,20.0,7.0,17.0,10.0,12.0,8.0,13.0,2.0,1.0,5.0,13.0,12.0,21.0,32.0,63.0
6923,6923,16108fee,0.33,0.67,4.0,12.0,2.0,3.0,6.0,21.0,408.0,679.0,12.0,14.0,16.0,6.0,24.0,11.0,34.0,17.0,1.0,4.0,11.0,6.0,20.0,23.0,58.0,48.0
6924,6924,93444131,0.63,0.37,15.0,10.0,8.0,0.0,22.0,5.0,645.0,404.0,16.0,10.0,19.0,2.0,26.0,43.0,19.0,32.0,0.0,5.0,4.0,15.0,29.0,28.0,98.0,89.0
6925,6925,0d074d58,0.48,0.52,15.0,18.0,3.0,3.0,13.0,21.0,537.0,552.0,12.0,20.0,15.0,16.0,27.0,41.0,47.0,22.0,3.0,1.0,10.0,4.0,26.0,18.0,82.0,87.0
6926,6926,de3c803f,0.41,0.59,21.0,17.0,0.0,10.0,12.0,22.0,464.0,583.0,14.0,14.0,6.0,12.0,15.0,27.0,20.0,7.0,3.0,1.0,7.0,10.0,26.0,22.0,63.0,76.0
6927,6927,8d1dc7f5,0.26,0.74,14.0,14.0,5.0,3.0,7.0,19.0,342.0,775.0,19.0,16.0,10.0,5.0,17.0,20.0,22.0,23.0,3.0,4.0,9.0,10.0,14.0,20.0,66.0,84.0
6928,6928,bf384210,0.65,0.35,15.0,25.0,5.0,2.0,12.0,2.0,663.0,386.0,13.0,18.0,6.0,4.0,13.0,26.0,12.0,26.0,5.0,2.0,6.0,12.0,12.0,19.0,74.0,79.0
6929,6929,2d8a4ddd,0.55,0.45,9.0,19.0,3.0,6.0,5.0,7.0,809.0,652.0,24.0,26.0,20.0,9.0,4.0,8.0,12.0,9.0,0.0,2.0,5.0,7.0,21.0,26.0,68.0,47.0
6930,6930,515bf2be,0.47,0.53,14.0,11.0,5.0,4.0,6.0,23.0,498.0,529.0,14.0,13.0,10.0,10.0,30.0,31.0,51.0,14.0,4.0,5.0,12.0,6.0,25.0,30.0,73.0,84.0
6931,6931,8c7f5044,0.46,0.54,15.0,15.0,4.0,8.0,10.0,15.0,597.0,681.0,17.0,16.0,10.0,8.0,14.0,16.0,19.0,17.0,1.0,2.0,6.0,5.0,15.0,21.0,58.0,53.0
6932,6932,5b711c37,0.66,0.34,17.0,18.0,6.0,5.0,9.0,13.0,685.0,418.0,21.0,19.0,3.0,19.0,17.0,24.0,28.0,19.0,1.0,2.0,7.0,5.0,23.0,19.0,44.0,49.0
6933,6933,5ef7c398,0.64,0.36,6.0,19.0,12.0,4.0,22.0,8.0,826.0,516.0,11.0,21.0,8.0,18.0,10.0,6.0,12.0,29.0,4.0,0.0,6.0,11.0,19.0,10.0,43.0,45.0
6934,6934,d1ed8d84,0.6,0.4,26.0,9.0,1.0,5.0,9.0,15.0,682.0,494.0,15.0,16.0,4.0,9.0,11.0,22.0,26.0,13.0,4.0,2.0,8.0,4.0,17.0,20.0,52.0,65.0
