match_id,formation_x,formation_y
7e233c9c,4-4-2(d),4-1-4-1
83acdd97,3-4-3,4-2-3-1
4b69081c,3-5-2,4-3-3
60d1c801,4-2-3-1,4-2-3-1
4183cc8a,4-4-2(d),4-2-3-1
05ff8cc9,4-2-3-1,4-2-3-1
fd5a54bb,4-2-3-1,4-2-3-1
0f7ed939,4-2-3-1,3-4-3
dd340a67,4-2-3-1,4-2-3-1
f227af36,4-3-3,4-2-3-1
e87bc3f5,4-2-3-1,4-2-3-1
b0b9bb07,4-2-3-1,4-3-3
09c263af,4-4-2,4-4-2(d)
27424746,3-4-3,4-2-3-1
2ead70c0,4-1-4-1,4-2-3-1
92995de2,3-4-3,4-3-3
2d8d6219,4-2-3-1,3-5-2
41e12475,4-2-3-1,4-1-4-1
11967541,4-2-3-1,4-2-3-1
66e78bd2,4-4-1-1,4-3-3
f1a780bb,4-2-3-1,4-2-3-1
0368b2b5,4-2-3-1,3-4-3
16cff72f,3-4-3,4-2-3-1
c861ad89,4-2-3-1,4-3-3
45b59757,4-4-2(d),4-2-3-1
f3f9a85f,4-4-2,4-1-4-1
70571e0a,4-2-3-1,4-4-2(d)
fdc762f2,4-2-3-1,4-2-3-1
4cc778f8,4-2-3-1,4-3-3
6558630f,4-2-3-1,4-2-3-1
7a756119,4-3-3,4-2-3-1
5ba3b05e,4-3-3,4-4-2(d)
809696cf,4-2-3-1,4-2-3-1
3f989ee0,4-1-4-1,4-2-3-1
eac60d57,4-3-3,4-3-3
f6eea4a4,4-2-3-1,4-4-2(d)
58a2f9ba,4-2-3-1,4-4-2
198fe515,4-2-3-1,4-4-2(d)
c99c0fdd,4-2-3-1,4-2-3-1
ef8c521d,4-1-4-1,4-1-4-1
43fe59ff,3-4-3,4-3-3
955832b6,4-2-3-1,4-2-3-1
c689ece3,4-2-3-1,4-2-3-1
79538d8c,4-3-3,4-1-4-1
c594b620,4-2-3-1,4-2-3-1
20b893fd,4-3-3,3-5-2
1b808180,4-4-2,4-2-3-1
8d508ee7,4-4-2(d),3-5-2
b9c40a07,4-3-3,4-2-3-1
177dba8e,3-4-3,4-2-3-1
e5ac789a,4-2-3-1,4-3-3
2e9a418a,4-5-1,4-2-3-1
f2e5b20f,4-3-3,4-2-3-1
d3590e02,4-3-3,4-3-3
e3202008,4-2-3-1,4-2-3-1
3e8fffd6,4-1-4-1,4-2-3-1
4211c257,3-5-2,4-3-3
b1578515,4-2-3-1,4-4-2(d)
3d65c008,4-2-3-1,4-2-3-1
bdc9faf1,4-2-3-1,4-2-3-1
77f9bff4,4-2-3-1,3-4-1-2
49f3a222,3-5-2,4-2-3-1
21c2a2e5,4-2-3-1,4-3-3
0ccd98ae,4-2-3-1,4-2-3-1
484f440e,4-2-3-1,4-2-3-1
24be6663,4-2-3-1,3-4-3
7a5b3ff3,4-2-3-1,4-3-3
c9e0d90a,4-2-3-1,4-3-3
14df8548,4-2-3-1,3-4-3
af583e10,4-4-2(d),3-5-2
9d2dee9a,4-4-2,4-2-3-1
f0b91faa,4-3-3,4-2-3-1
87b05735,4-2-3-1,3-4-3
35ebadf1,4-2-3-1,4-2-3-1
cbd8f6b3,4-2-3-1,4-2-3-1
57ded828,3-5-2,3-4-3
ff4da1d6,4-2-3-1,4-2-3-1
299d7a8b,4-3-3,4-2-3-1
f114b9b8,4-2-3-1,4-2-3-1
e073d9a4,3-4-3,4-3-3
45604fa9,4-3-3,3-5-1-1
07416696,4-2-3-1,4-3-3
1b2ccc64,4-2-3-1,4-2-3-1
b5f9413b,4-2-3-1,4-3-3
189b5962,4-2-3-1,4-2-3-1
f8da75ac,4-2-3-1,4-2-3-1
aaecb64e,4-2-3-1,3-4-3
5a983f18,4-4-2,4-4-2(d)
e26c93c8,4-2-3-1,4-2-3-1
f53c1c6b,4-1-4-1,4-1-4-1
fddb160a,4-2-3-1,4-2-3-1
7a333b29,3-5-2,4-3-3
4bd151eb,4-2-3-1,4-2-3-1
5cc21204,4-3-3,4-2-3-1
426bc0e3,4-2-3-1,4-3-3
91a242dd,4-2-3-1,4-3-3
14453e51,4-2-3-1,4-4-2
31f915d4,4-2-3-1,4-2-3-1
8d5b29eb,4-2-3-1,4-4-2
cb17e58a,4-2-3-1,3-4-3
13bc2533,4-2-3-1,4-2-3-1
f277cc88,3-4-3,4-4-2(d)
85f7a90c,4-2-3-1,4-3-3
384b937f,4-4-2,4-2-3-1
93793719,4-2-3-1,3-5-2
0af3fb76,4-4-2,4-2-3-1
573cbb35,4-2-3-1,4-2-3-1
3989432b,4-3-3,4-2-3-1
2e7dfb06,4-3-3,4-2-3-1
f9f24c16,4-2-3-1,4-1-4-1
a2a75f1d,4-2-3-1,4-1-4-1
62d35ace,4-2-3-1,4-3-2-1
ce96e994,3-4-3,3-4-3
c04f8d80,4-4-2(d),4-4-2
ba71e76c,4-4-1-1,4-2-3-1
f4a3d139,4-3-3,4-2-3-1
0d5f7658,4-2-3-1,4-3-3
aede6103,4-2-3-1,4-1-4-1
a1d727c2,4-2-3-1,3-5-2
3541e5c7,4-2-3-1,4-3-3
77aba1ac,4-2-3-1,4-3-3
9bbcc72d,4-2-3-1,3-5-2
4923ac77,4-2-3-1,4-3-3
b836e1b5,4-2-3-1,3-4-1-2
d4df9d2b,4-4-2,4-3-3
bccb2806,4-3-3,4-4-2(d)
e6549782,4-2-3-1,4-2-3-1
53ddf91b,4-3-3,4-2-3-1
91eda26f,4-2-3-1,4-2-3-1
0ac9acec,4-2-3-1,4-2-3-1
2229bc55,4-3-2-1,4-4-2
b7e81739,4-4-1-1,4-3-3
ae70cb32,4-2-3-1,3-4-3
f479220d,4-3-3,4-4-2
f873dd44,4-4-2,4-2-3-1
d4b6c6ae,4-3-3,4-2-3-1
d0895ed2,4-1-4-1,4-2-3-1
ded06f5e,4-2-3-1,3-4-3
32c72989,4-2-3-1,4-2-3-1
df62c045,4-3-3,4-2-3-1
a6ac7e94,4-1-4-1,4-4-2
25da97c5,4-3-2-1,4-3-3
b2cf4f42,4-2-3-1,4-2-3-1
5c3b18e2,4-2-3-1,4-3-2-1
0b75e6df,4-2-3-1,4-2-3-1
e8fb0668,4-3-3,4-2-3-1
67f46c4e,4-3-3,4-2-3-1
335f6a10,4-3-3,4-2-3-1
73ad4fa8,4-2-3-1,4-1-4-1
65b3548c,4-2-3-1,3-5-2
f30006c3,4-2-3-1,4-2-3-1
32e8d6b6,4-2-3-1,4-4-1-1
8bcd3688,4-2-3-1,3-4-3
71b2267d,4-2-3-1,4-1-4-1
9b31be46,4-3-3,4-4-2
d6bcb22b,4-1-4-1,4-2-3-1
a158c04d,4-3-3,4-4-2
a3f44e2a,4-2-3-1,4-3-3
f5105e69,4-2-3-1,4-2-3-1
4a00f938,4-2-3-1,4-2-3-1
e46fc009,4-3-3,3-5-2
132982b6,4-2-3-1,4-4-2
eeae03cf,4-4-2,4-2-3-1
786c9416,4-2-3-1,4-2-3-1
fbd2418c,4-2-3-1,4-2-3-1
bf0ca2a0,4-3-3,4-1-4-1
e24ea14a,4-5-1,4-2-3-1
7ae94582,4-2-3-1,4-3-3
b96b0bd9,4-3-3,4-2-3-1
f603a804,4-2-3-1,4-2-3-1
1b19c405,4-3-3,4-2-3-1
1d1da84c,4-2-3-1,4-3-3
33724248,3-4-3,4-2-3-1
45a25db8,4-2-3-1,4-4-2
1a956bb4,4-2-3-1,4-2-3-1
418c0ead,4-2-3-1,4-3-3
08dc7bed,4-3-3,4-2-3-1
de7fc110,4-3-3,4-2-3-1
38a29261,4-2-3-1,4-4-1-1
ac0392c6,4-2-3-1,4-2-3-1
d4a89698,4-2-3-1,4-2-3-1
58ca8a3e,4-3-3,4-2-3-1
1e16e996,4-3-3,3-4-3
5955ec78,4-2-3-1,4-2-3-1
1605d735,4-2-3-1,4-4-2
88cfd61b,3-4-3,4-2-3-1
b4617265,4-3-3,4-2-3-1
9dd7b103,4-3-3,4-2-3-1
80f3f197,4-4-2,4-2-3-1
575d60ca,4-2-3-1,4-2-3-1
3b0b366a,4-4-2,4-3-3
8a4f8551,4-3-3,4-4-2(d)
67149d6b,4-3-3,4-2-3-1
dc11ffd2,4-2-3-1,4-2-3-1
c5d93c41,4-3-3,3-4-3
b4f205dc,4-2-3-1,4-2-3-1
b859d5a2,4-2-3-1,4-2-3-1
64c99918,4-2-3-1,3-4-3
17fcde74,4-2-3-1,4-4-1-1
6f1c2173,4-2-3-1,4-3-3
68031013,4-3-3,4-4-2
2ec36959,4-3-2-1,4-4-2
d65178c9,4-2-3-1,4-4-2(d)
045a2d12,4-2-3-1,4-2-3-1
849a6e44,4-2-3-1,4-2-3-1
ccec40e2,4-2-3-1,4-2-3-1
f8c9b174,4-4-2,4-2-3-1
172dedd5,4-1-4-1,4-3-3
ff079fb1,4-4-2,3-4-3
d6bb6b1c,4-4-2,4-2-3-1
2ea86ff3,4-3-3,4-3-3
c6bea4da,3-4-3,4-2-3-1
603a1948,4-2-3-1,4-4-2
e93e6317,4-2-3-1,4-3-3
bb5cf7b1,4-2-3-1,4-2-3-1
c0dad081,4-2-3-1,4-4-1-1
fad6f9f8,4-1-4-1,4-4-2
29f4e40b,4-3-3,4-2-3-1
f3f07a98,4-3-2-1,4-2-3-1
574fd127,4-2-3-1,4-2-3-1
c1cec83d,4-4-2,4-3-3
4cae39d8,4-2-3-1,4-2-3-1
059cc801,3-5-2,4-4-2
3a864b68,4-2-3-1,4-2-3-1
d3a66e83,4-2-3-1,4-1-4-1
5a33860e,4-3-3,4-2-3-1
f8a9d241,4-2-3-1,4-2-3-1
3be13d0d,3-4-3,4-4-2
d8a2f323,4-2-3-1,4-3-3
a5a76142,4-3-3,4-2-3-1
f5544d20,4-2-3-1,4-3-3
7e51e489,4-4-2(d),4-2-3-1
0b25f8d5,4-2-3-1,4-2-3-1
dba2d63b,4-2-3-1,4-3-3
30c02fc7,4-2-3-1,4-2-3-1
88a6d8aa,4-3-3,4-4-2(d)
4c60a8f6,4-3-3,4-2-3-1
a3a89577,4-3-3,4-2-3-1
b932c95e,4-4-1-1,4-3-3
14ed5af1,4-2-3-1,4-3-3
ce3e39c3,4-2-3-1,4-2-3-1
0a6cf54b,3-4-3,4-2-3-1
3c1c6306,4-3-3,4-3-3
2fc334bd,4-2-3-1,4-4-2
08ae78de,4-2-3-1,4-4-2(d)
80f7516a,4-2-3-1,4-2-3-1
5042f2b5,4-2-3-1,3-4-3
5ffd2fed,4-4-2,4-3-3
5256f2a9,4-2-3-1,4-1-4-1
3ffdacbc,4-4-2,4-5-1
f7cc9cf3,4-2-3-1,4-5-1
9d0840c4,4-3-3,4-2-3-1
a60cd078,4-2-3-1,4-2-3-1
0660a586,4-2-3-1,4-1-4-1
56dca686,4-3-3,4-4-2
3a983c15,4-2-3-1,3-4-3
b3f5869b,4-2-3-1,3-4-3
c243594d,4-4-2,4-1-4-1
f269e985,3-4-3,4-2-3-1
ee2aa3f5,4-2-3-1,4-2-3-1
d0a87ca9,4-3-3,4-3-3
7b65b566,4-2-3-1,3-4-3
23790642,4-2-3-1,4-2-3-1
74642d6d,4-1-4-1,4-4-2
c69539df,4-2-3-1,4-2-3-1
55b050fb,4-3-3,4-4-2(d)
9d57ee03,4-2-3-1,4-5-1
0e6a1930,4-2-3-1,4-4-2(d)
9a4d1ed9,3-5-1-1,4-2-3-1
d9d5b790,4-2-3-1,4-2-3-1
7294192b,3-4-3,4-4-2
617efcba,4-1-4-1,4-2-3-1
b3839c21,4-3-3,4-2-3-1
2eec1292,4-2-3-1,4-2-3-1
2e9e3d03,4-4-1-1,4-2-3-1
183da8a7,4-3-3,4-3-3
f52db8e6,4-2-2-2,4-2-3-1
9c4ae173,3-5-2,4-2-3-1
290618eb,3-5-2,4-2-3-1
a4240a63,4-4-2(d),4-2-3-1
6a62983d,4-1-4-1,4-2-3-1
7b880269,3-4-3,3-5-2
277e7bf2,3-5-2,4-4-1-1
16dbbce8,4-2-3-1,4-4-2
050b743c,4-4-2,4-3-3
d45d0641,4-2-3-1,4-2-3-1
623784ea,4-4-2,4-2-3-1
90d6b813,4-2-3-1,4-3-3
09461b07,4-3-3,4-4-2
a54be77a,3-5-2,4-2-3-1
3ab0b3c5,4-2-3-1,4-4-2
4aca3b98,4-2-3-1,4-2-3-1
a625c646,4-4-2(d),4-2-3-1
b367e62d,4-4-1-1,4-4-2
0a5a55c5,3-4-3,4-2-3-1
149a6c8f,4-3-2-1,4-2-3-1
1e5cb8a6,4-4-2,4-3-3
394f4929,3-5-2,4-4-2
dfdac997,4-4-2,4-2-3-1
2d9e740d,3-5-2,3-5-2
e9017889,4-4-1-1,4-3-3
e0c0ea31,4-3-3,4-2-3-1
c676fdeb,4-2-3-1,4-1-4-1
6f65a272,4-4-2(d),4-2-3-1
a5843653,4-2-3-1,4-2-3-1
41b728d0,4-1-4-1,4-4-1-1
b1dabde3,4-2-3-1,4-2-3-1
cf9d7495,4-2-3-1,4-3-3
74264f0c,4-2-3-1,4-2-3-1
cfa77beb,4-2-3-1,3-5-2
02911b15,4-4-2(d),4-1-4-1
9ecd57bd,4-2-3-1,4-3-3
7a9b585f,4-2-3-1,4-1-4-1
ec5397f9,4-2-3-1,4-2-3-1
a734acdf,4-4-2(d),4-2-3-1
35fcb32d,4-2-3-1,4-1-4-1
724d69ef,4-2-3-1,4-2-3-1
5ea4120f,3-4-3,4-2-3-1
1f8a2204,4-2-3-1,4-4-2
4c644c6a,4-4-1-1,4-2-2-2
d789b37b,4-4-2,3-5-2
f164d346,4-2-3-1,4-4-2(d)
463e2013,4-2-3-1,3-5-2
137c8ff0,4-3-3,4-3-3
6d12b3b3,4-3-3,3-5-2
9f901b07,4-3-3,3-4-3
eb24ce64,4-4-1-1,3-5-2
33ea6cae,4-3-3,4-2-3-1
24d33295,3-4-3,4-4-2
709d2e8b,4-2-3-1,4-2-3-1
8a0514b7,4-2-3-1,4-2-3-1
748e32c7,4-2-3-1,4-2-3-1
1fb9fb66,4-1-4-1,4-4-2
f740c6ac,3-5-2,4-2-3-1
1bd3f35e,4-4-2,4-2-3-1
68cf88c5,4-4-2(d),4-4-2
7f890a73,3-5-2,3-5-2
c65f9d53,4-1-4-1,4-3-3
5d4d987b,4-2-3-1,4-4-2
fea781c9,4-5-1,4-4-1-1
7cdd769b,4-2-3-1,4-4-2
c8496f2f,4-4-2,4-2-3-1
286e530b,4-1-4-1,4-4-1-1
65f2a057,4-4-2(d),3-4-1-2
20cce562,4-4-2(d),4-4-2
a7cc8cdc,4-3-3,4-2-3-1
dc49a387,4-3-3,4-1-4-1
49803ef0,4-2-3-1,4-2-3-1
bafdfa2b,4-2-3-1,4-2-3-1
bb19e02a,4-2-3-1,4-2-3-1
7f8a6cc5,4-2-3-1,4-3-3
e31ac1bc,4-2-3-1,3-5-1-1
594586e1,4-1-4-1,4-2-3-1
99e06c1a,4-2-3-1,3-4-3
7e919d10,4-4-2,4-4-2(d)
93776b50,4-4-2,4-4-1-1
5178c050,4-3-3,4-1-4-1
70f646b2,4-4-2(d),4-1-4-1
81be6c79,4-1-4-1,4-2-3-1
344b0a0f,4-2-3-1,4-4-1-1
f61539cc,4-2-3-1,3-4-3
fb49cf49,4-2-3-1,4-2-3-1
d1a43f05,4-3-3,4-2-3-1
246d0e1f,4-3-3,4-3-3
74f0e810,4-4-1-1,4-2-3-1
4e653394,4-3-3,4-4-1-1
1d9ad618,4-4-2,4-3-3
a82e3050,4-2-3-1,4-4-2(d)
77e17fa2,4-2-3-1,4-4-2(d)
5c418f36,4-2-3-1,3-5-2
c9adc5c8,4-4-1-1,4-4-2(d)
344cfc32,4-2-3-1,4-2-3-1
e9937a2c,4-2-3-1,4-2-3-1
e7d3e598,4-2-3-1,4-3-3
9340e4da,4-2-3-1,3-4-3
60747e10,4-2-3-1,4-4-1-1
5db68377,4-2-3-1,4-2-3-1
e2f393cb,4-2-3-1,4-3-3
2f7994cf,4-2-3-1,4-3-3
fbf7d681,4-2-3-1,4-4-2
18178b38,4-2-3-1,4-2-3-1
63825df1,4-4-2(d),3-5-2
d94f8a22,4-2-3-1,3-5-2
fdb712d5,4-2-3-1,4-2-3-1
f3a2f299,4-4-2(d),4-4-2
98569a21,4-2-3-1,4-3-3
6c29284e,4-2-3-1,4-1-4-1
ea868071,4-2-3-1,4-2-3-1
bcfdb8fd,4-3-3,3-5-2
31d6cd74,4-3-3,4-2-3-1
e5aec437,4-3-3,4-4-2
cdd84712,4-1-4-1,4-2-3-1
361a129c,4-2-3-1,4-2-3-1
e26c3503,4-2-3-1,4-2-3-1
56c058ba,4-1-4-1,4-3-3
05f423ec,4-2-3-1,4-3-3
5d327cc7,4-3-3,4-2-3-1
c4a577d7,4-2-3-1,4-2-3-1
813703d4,4-1-4-1,4-2-3-1
8be6a1e9,3-4-1-2,3-4-1-2
5abe82b9,4-4-2,4-2-3-1
fb6ea07f,4-4-2,4-4-1-1
470cd8ad,4-4-2,4-2-3-1
a346d00b,4-3-3,4-2-3-1
eb48fb9c,4-2-3-1,4-2-3-1
afbad727,4-1-4-1,4-4-1-1
1a2f2426,4-2-3-1,4-2-3-1
e09a68c4,4-2-3-1,4-4-2(d)
91f79c38,4-2-3-1,3-5-2
71efc131,4-2-3-1,4-4-2(d)
028f0519,4-3-3,4-2-3-1
bb585429,4-2-3-1,4-3-3
07f22254,4-3-3,4-2-3-1
fcc81ac4,3-4-1-2,4-4-2(d)
1ae85a2d,4-2-3-1,4-2-3-1
b2458e9f,4-2-3-1,4-4-2
8d1b3c5d,4-2-3-1,4-4-2
f6daabef,4-2-3-1,4-1-4-1
e6f012fe,4-2-3-1,4-2-3-1
d3de0287,4-4-1-1,4-2-3-1
0a669edd,4-3-3,4-2-3-1
db5afb6b,4-2-3-1,4-3-3
0fc8aab0,4-2-3-1,3-4-1-2
34f7c13b,4-2-3-1,4-2-3-1
1e67eac0,4-2-3-1,3-5-2
643f567d,4-2-3-1,4-2-3-1
69766d52,4-4-2(d),4-2-3-1
5a7217c0,4-1-4-1,4-2-3-1
8ed795f7,4-3-3,4-2-3-1
c9814a5e,4-2-3-1,4-4-2
6f627fa6,4-4-2,4-4-1-1
411cbc30,4-3-3,4-1-4-1
835b75b5,4-2-3-1,4-2-3-1
34669aee,4-2-3-1,4-2-3-1
3f67d80f,4-4-2,4-2-3-1
103ae324,4-1-4-1,4-4-2(d)
5be66273,4-2-3-1,4-3-2-1
3e6c45e0,3-5-2,4-2-3-1
e744d153,4-3-3,4-3-3
ed910abf,4-3-3,4-3-3
37381a30,4-3-3,4-2-3-1
a7674b4f,4-2-3-1,4-4-2
e96eab48,4-2-3-1,4-4-2
b8c7f0f5,4-2-3-1,4-2-3-1
72c06db8,4-3-2-1,4-2-3-1
bdeb3e21,4-2-3-1,4-1-4-1
7e72d504,4-3-3,3-4-1-2
fec337db,4-2-3-1,4-3-3
a647076c,4-2-3-1,4-2-3-1
17f98829,4-2-3-1,3-5-2
f8c8774b,4-2-3-1,4-2-3-1
35e30353,4-2-3-1,4-5-1
8b3aa8b1,4-3-3,4-2-3-1
842cd7d1,4-2-3-1,3-5-2
312f0e08,4-2-3-1,4-4-2
5f463d27,4-2-3-1,4-2-3-1
f0d9ab55,3-4-3,4-4-2
b09e1e83,4-2-3-1,4-2-3-1
944cb2e4,4-4-2,4-4-2
4b881063,4-2-3-1,4-2-3-1
7ff98ec5,4-3-3,4-2-3-1
0493e913,4-2-3-1,4-4-2
9b57e358,4-3-3,4-4-2
b151c31c,4-2-3-1,3-5-2
100d925a,4-2-3-1,4-2-3-1
0e8db303,4-2-3-1,4-1-4-1
5cd94edf,4-2-3-1,4-2-3-1
322b2fae,4-2-3-1,4-2-3-1
34911b2a,3-5-2,4-2-3-1
f88df4e5,4-2-3-1,4-4-2
a07d5fbb,4-4-2,3-4-3
85d5dd79,4-4-2,4-4-2(d)
f96b5388,4-3-3,4-2-3-1
92606241,4-2-3-1,4-5-1
85f42fac,4-5-1,4-4-2
6d2fd783,4-4-2,4-3-3
005ddc11,4-4-2,4-1-4-1
9cc138b2,4-2-3-1,4-3-3
f04a9591,4-2-2-2,3-5-1-1
e42dce6c,4-4-1-1,4-2-3-1
03bd9db7,4-2-3-1,4-2-3-1
cd79917c,4-2-3-1,4-4-2
16b2ab82,4-2-3-1,4-2-3-1
6e215471,4-2-3-1,4-3-3
0df42de1,4-2-3-1,4-3-3
b5816690,4-3-3,4-4-2
71763d85,4-1-4-1,4-2-3-1
4bfd50a0,4-2-3-1,4-4-2(d)
dcc14f85,4-4-2,4-3-3
3a8c0ec4,4-2-3-1,4-2-3-1
a6a2818e,3-5-2,4-2-3-1
9d3f9d4f,4-2-3-1,4-4-2
1feaede9,4-2-3-1,4-4-2
c38b8fed,4-2-3-1,4-4-2
279e32ba,4-2-3-1,4-2-3-1
afec42f9,4-4-2(d),4-4-2
251cae42,4-2-3-1,3-5-2
8008fedf,4-3-3,4-2-3-1
7ff03be5,4-4-2,4-2-3-1
4ffa63a7,4-3-3,4-2-3-1
ab958ad4,4-4-2,4-1-4-1
2aa04fa4,4-3-3,4-2-3-1
9950bff4,4-4-2(d),4-4-1-1
2495f3d0,3-4-3,4-2-3-1
96764e43,4-2-3-1,4-2-3-1
6c476a7a,4-4-2(d),4-2-3-1
77e552fa,4-4-2,4-2-3-1
56ec34c7,4-2-3-1,4-2-3-1
f57754e0,4-2-3-1,4-3-3
e28f750d,4-2-3-1,4-3-3
f3f1374a,4-2-3-1,4-2-3-1
5b7f1d1c,4-2-3-1,4-2-3-1
7d19d76e,4-2-3-1,4-3-3
f0e20f08,4-1-4-1,4-4-2
e1abbda9,4-3-3,4-5-1
3f432543,4-2-3-1,4-2-3-1
9fe7f0c6,4-4-1-1,4-2-3-1
df4851ca,4-2-3-1,4-4-2(d)
60428983,4-2-3-1,4-2-3-1
c5077414,4-4-2,4-4-2
0f391e8e,4-2-3-1,3-4-3
a16d7d1b,3-5-2,4-4-2
4d591949,4-2-3-1,4-4-2
ec219387,4-3-3,4-2-3-1
5ba9b421,4-4-2,4-4-2
de29ac72,4-2-3-1,4-2-3-1
94467875,4-4-2,4-4-2
96ce8106,4-2-3-1,4-2-3-1
64a3cd9d,3-5-2,4-2-3-1
4acd82ae,4-4-2,4-3-3
382f0485,4-2-3-1,4-2-3-1
427df99d,4-1-4-1,4-3-3
b48150ae,4-2-3-1,4-2-3-1
4ffd5701,4-4-2(d),4-4-2(d)
8cba08c7,3-4-1-2,3-5-2
345847a8,4-2-3-1,4-2-3-1
f5050009,4-4-2,4-4-1-1
ace52180,4-2-3-1,4-2-3-1
9e0ce17a,4-2-3-1,4-2-3-1
ef493fba,4-3-3,4-2-3-1
05e6cbca,4-2-3-1,4-4-2
45066da3,4-2-2-2,4-2-3-1
20f020d7,4-4-2,4-1-4-1
5768477b,4-2-3-1,4-2-3-1
17c6f17d,4-5-1,4-2-3-1
8d962ad9,4-2-3-1,4-3-3
2e010e2e,4-2-3-1,3-4-3
89d5e408,4-4-2,4-2-3-1
160bf967,4-2-3-1,4-2-3-1
f1f7f69f,4-1-4-1,4-4-2
2ba542a3,4-2-3-1,4-2-3-1
777307bd,4-2-3-1,4-2-3-1
9571cae2,4-2-3-1,4-2-3-1
9147b36c,4-4-2(d),4-2-3-1
1815aed8,4-2-3-1,4-3-3
a016f05b,4-2-3-1,4-2-3-1
4ea8cd00,4-2-3-1,4-2-3-1
09f5cf32,4-2-3-1,4-2-3-1
b9dc913f,4-1-4-1,4-2-3-1
b201d15e,4-2-3-1,4-2-3-1
ac5d727f,4-2-3-1,4-2-3-1
b3a2b616,4-2-3-1,4-2-3-1
b80c1dd8,4-1-4-1,4-3-3
a58f05b9,4-4-1-1,4-5-1
47b76f62,3-4-3,5-3-2
f35f4268,4-2-3-1,5-4-1
5e35e444,3-4-3,4-3-3
55653337,4-1-4-1,3-1-4-2
69d02fd4,4-4-2,4-3-3
a0933679,4-4-2,3-5-2
01b7d3d4,4-4-2,4-3-3
93085bed,4-2-3-1,3-5-2
804e3527,4-2-3-1,3-4-3
f68d48b6,3-5-2,3-5-2
f7147222,4-4-2,4-3-2-1
c339d57c,3-4-3,4-3-3
6faf2661,4-2-3-1,3-4-3
52acd3d4,4-2-3-1,3-5-1-1
40b3eed1,4-3-3,4-4-1-1
dfe3f4a0,3-4-3,4-1-4-1
18ccfdb9,3-5-2,3-4-3
7011948c,3-5-2,4-4-2(d)
e61d95c0,4-2-3-1,4-4-2
241e3375,3-1-4-2,4-2-3-1
2a5361bd,4-2-3-1,4-3-3
caa8cb79,4-2-3-1,3-4-1-2
09e10bc8,4-2-3-1,3-5-2
4e58c036,4-1-4-1,4-4-2
3c1ba3f2,3-4-3,4-2-3-1
d59c8780,4-2-3-1,3-5-2
c2c249b0,3-5-2,3-4-1-2
0c8bc96f,3-4-1-2,4-2-3-1
66ffc9f2,4-3-3,4-2-2-2
f7d71118,3-4-1-2,3-5-2
35199ff9,3-5-2,4-2-3-1
82aa3a4c,4-4-2,3-5-2
0a67e4e1,4-2-3-1,4-3-3
109588f5,3-4-1-2,3-4-3
67c048cb,3-4-1-2,4-2-3-1
33b71362,4-2-3-1,3-4-3
92c099c1,4-4-1-1,3-4-3
450ce215,4-2-3-1,4-4-2
6faa8392,4-3-3,3-4-3
ff18265a,4-1-4-1,4-2-3-1
70056c3b,4-1-4-1,4-3-3
99e5e3dc,4-3-3,3-4-3
2d530fe3,4-3-3,4-2-3-1
88b309f1,4-4-2,4-2-3-1
d28c364e,4-2-3-1,4-4-2
9ba4df6a,3-4-3,4-2-3-1
3826d9aa,3-5-2,4-3-3
a81e1c82,4-4-2(d),4-4-2
7145e0a8,4-3-3,3-4-3
3a9c1c4d,3-5-2,4-3-3
5e1c69aa,4-4-2,3-5-2
aecb46ac,4-4-2,4-2-3-1
ee055741,4-1-4-1,3-4-1-2
44b3d20c,4-4-2,4-2-3-1
86920e88,4-3-3,3-4-3
db9a5ac8,4-4-2,4-2-3-1
9d08bb4e,3-5-2,4-4-2
e52c1e46,4-3-3,3-4-3
6fc64077,4-4-2,3-5-2
a096c32f,4-1-4-1,4-4-2(d)
5826a836,4-3-3,4-4-2
28ebbc70,4-3-3,4-2-3-1
330fc75f,4-2-3-1,4-4-2
7e4a240e,3-4-3,3-4-1-2
c3b4d1ba,4-2-3-1,4-1-4-1
c81df398,4-4-2,3-4-3
cf4341cf,4-2-3-1,3-5-2
48d81092,4-4-2,4-4-2
5b2658c3,4-4-2,4-4-2
3ebeb0f5,4-4-2(d),4-4-2
a66b2c9c,4-4-2,4-2-3-1
04a14d12,4-2-3-1,4-4-2
70933a6b,4-3-3,3-5-2
b07e158b,4-3-3,4-2-3-1
349ceefc,4-4-2,4-4-2
6f2e694b,4-4-2,4-4-2
05a1dc64,4-4-2,4-3-3
6685c17a,4-4-2,4-4-2
5c84db99,4-4-2,3-5-2
0cc70a2b,3-4-1-2,4-4-2(d)
5011dc24,4-1-4-1,4-3-3
1bca69e9,4-3-3,3-5-2
79d0df70,4-4-2,4-2-3-1
54ba655a,4-2-3-1,4-4-2
a68e623d,4-4-2,4-3-3
37f2c25f,4-3-3,4-5-1
68b9eea2,4-3-3,4-2-3-1
b2829d08,4-2-3-1,4-3-3
7d2eb66d,4-2-3-1,4-4-2
bf730e30,4-2-3-1,4-4-1-1
4d28b63b,4-2-3-1,4-1-4-1
a5686dbd,4-5-1,4-4-2
f85b1b75,4-1-4-1,4-3-3
ab13ffd4,4-3-3,4-2-3-1
7faa9279,4-2-3-1,4-2-3-1
52194605,4-4-2,4-2-3-1
1ad6b969,4-4-2,4-2-3-1
b4dfc494,4-5-1,4-1-4-1
1d6173df,4-2-3-1,4-2-3-1
1aef5397,4-3-3,4-3-3
700bb928,4-3-3,4-2-3-1
f37f696e,5-4-1,4-4-2
